SMILES,pKa
O=C1CCc2ccccc2N1CCC[NH+]1CCC(c2ccc3[nH]ccc3c2)CC1,9.0
O=C1CCc2ccccc2N1CCC[NH+]1CCC(n2c(=O)[nH]c3ccccc32)CC1,7.6
O=C1CN(C(=O)c2ccccc2)C(=S)N1,6.5
O=C1CNC(=O)N1,9.12
O=C1CS(=O)(=O)c2ccccc21,7.65
O=C1CSC(=O)[N-]1,6.68
O=C1CSC(=S)[N-]1,6.48
O=C1C[C@@H]2OCC=C3C[NH+]4CC[C@@]56c7ccccc7N1[C@H]5C2[C@@]3(S(=O)(=O)[O-])C[C@H]46,7.53
O=C1C[C@H]2OCC(S(=O)(=O)[O-])=C3C[NH+]4CC[C@@]56c7ccccc7N1[C@@H]5[C@@H]2[C@@H]3C[C@@H]46,7.54
O=C1C[C@H]2OCC=C3C[NH+]4CC[C@@]56c7ccccc7N1[C@@H]5[C@@H]2[C@@H]3C[C@@H]46,8.18
O=C1C[NH+]2CCC1CC2,7.27
O=C1Cc2c1ccc(O)c2Br,5.75
O=C1Cc2cc(O)ccc21,7.24
O=C1Cn2c(cc3ccccc32)C(=O)N1,9.3
O=C1N=C(Cc2ccccc2)C(=O)N1,8.6
O=C1NC(=O)C(Cc2ccccc2)N1,9.03
O=C1NC(=O)C(N2C(=O)c3cccc4cccc(c34)C2=O)N1,9.5
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,8.1
O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,8.3
O=C1NC(=O)C2CCC12,9.63
O=C1NC(=O)[C@@H]2CCCC[C@H]12,9.72
O=C1NC(=O)[C@@H]2CCC[C@H]12,9.53
O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1,8.183333
O=C1NC(=O)c2cc(Cl)ccc21,9.48
O=C1NC(=O)c2ccccc21,9.91
O=C1NC(=S)NC12CCCCC2,8.79
O=C1NC(c2ccccc2)CC([O-])=C1Nc1ccccc1Cl,6.0
O=C1NC(c2ccccc2)CC([O-])=C1Sc1ccccc1Cl,4.1
O=C1NCC(c2ccc(F)cc2)C12CC[NH+](C1(c3ccc(F)cc3)CCCCC1)CC2,8.75
O=C1NCC(c2ccc(F)cc2)C12CC[NH+](C1CCCCC1(O)c1ccccc1)CC2,6.89
O=C1NCC(c2ccccc2)C12CC[NH+](C1(c3ccccc3)CCCOC1)CC2,7.1
O=C1NCC(c2ccccc2)C12CC[NH+](C1(c3ccccc3)CCOCC1)CC2,7.71
O=C1NCC(c2ccccc2)C12CC[NH+](C1CCCCC1(O)c1ccc(F)cc1)CC2,8.54
O=C1NC[C@@H](c2ccccc2)C12CC[NH+](C1CCCCC1c1ccccc1)CC2,8.85
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,11.5
O=C1Nc2ccccc2C1=O,11.9
O=C1OC(C(O)CO)C(OCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-])=C1O,7.64
O=C1OC(C(O)CO)C(OCCCCCCO[N+](=O)[O-])=C1O,7.6
O=C1OC(C(O)CO)C(OCCCO[N+](=O)[O-])=C1O,7.55
O=C1OC(C(O)CO)C(OCCCOc2no[n+]([O-])c2-c2ccccc2)=C1O,7.6
O=C1OC(C(O)CO)C(OCCCOc2no[n+]([O-])c2S(=O)(=O)c2ccccc2)=C1O,7.62
O=C1OC(C(O)CO)C([O-])=C1OCCCCCCO[N+](=O)[O-],3.56
O=C1OC(C(O)CO)C([O-])=C1OCCCO[N+](=O)[O-],3.19
O=C1OC(C(O)CO)C([O-])=C1OCCCOc1no[n+]([O-])c1-c1ccccc1,3.44
O=C1OC(c2ccccc2)CC([O-])=C1Oc1ccccc1Cl,3.4
O=C1OC2C3CC4C2C4(C(=O)[O-])C13Br,3.5
O=C1[C@@H]2C[C@@H](C[NH+]3CCCC[C@@H]23)[C@H]2CCCCN12,7.7
O=C1[C@H]2C[C@H](C[NH+]3CCCC=C23)[C@@H]2CCCCN12,9.7
O=C1[C@H]2C[C@H](C[NH+]3CCCC[C@@H]23)C2=CCCCN12,7.7
O=C1[N-]C(=O)/C(=C/c2ccccc2)S1,6.14
O=C1[N-]C(=O)/C(=C\c2ccc(-c3ccc(Cl)c(Cl)c3)o2)S1,7.9
O=C1[N-]C(=O)C(Cc2ccccc2)S1,6.19
O=C1[N-]C(=O)[C@@]2(CCOc3ccc(Cl)cc32)O1,5.6
O=C1c2ccccc2C(=O)N1O,6.13
O=C1c2ccccc2CN1C1CC2CCC(C1)[NH+]2Cc1ccccc1,8.71
O=CC1c2ccccc2-c2ccccc21,6.8
O=CCCCC(=O)[O-],5.02
O=CN(O)c1ccccc1,7.92
O=CN1CC[NH2+]CC1,7.98
O=CNO,8.77
O=COO,7.1
O=C[O-],3.69
O=Cc1c(O)cccc1Cl,8.26
O=Cc1c2ccccc2c(O)c2ccccc12,6.0
O=Cc1cc(-c2ccccc2)nnc1NCC[NH+]1CCOCC1,4.745
O=Cc1cc(Br)ccc1O,7.4
O=Cc1cc(Cl)ccc1O,7.4
O=Cc1ccc(O)c2ncccc12,5.715
O=Cc1ccc(O)cc1,7.565
O=Cc1ccc(O)cc1Cl,6.6
O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NC(=O)Cc2ccccc2)c1,11.4
O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NC(=O)c2ccccc2)c1,10.9
O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NS(=O)(=O)c2ccccc2)c1,5.0
O=Cc1cccc(Cl)c1O,6.61
O=Cc1cccc(O)c1,8.86
O=Cc1ccccc1C(=O)[O-],4.56
O=Cc1ccccc1O,8.33
O=Cc1cccnc1,3.73
O=Cc1cccnc1C(=O)[O-],3.7
O=Cc1ccnc2ccccc12,4.25
O=Cc1ccncc1,4.63
O=Cc1ncccc1O,6.95
O=NC(=O)CCc1ccc(CN(CCc2c[nH]c3ccccc23)CC(F)(F)F)cc1,3.2
O=NC(=O)CCc1ccc(CN(CCc2c[nH]c3ccccc23)CCC(F)(F)F)cc1,4.75
O=NC(=O)CCc1ccc(C[NH+](CCO)CCc2c[nH]c3ccccc23)cc1,7.5
O=NC(=O)CCc1ccc(C[NH+]2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)c(F)c1,7.4
O=NC(=O)CCc1ccc(C[NH+]2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,7.7
O=NC(=O)CCc1ccc(C[NH+]2CCCC(c3c[nH]c4ccccc34)C2)cc1,7.3
O=NC(=O)CCc1ccc(C[NH2+]CCc2c[nH]c3ccccc23)cc1,7.65
O=NC(c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1)C(F)(F)F,7.68
O=NC1CCC(N=O)C1=O,7.95
O=NCC(=O)CCl,7.9
O=NCC(=O)CN=O,7.65
O=NCC(=O)NCC[NH+]1CCOCC1,6.19
O=NCC(=O)c1ccc(OCC2CC[NH+](Cc3ccccc3)CC2)nc1,7.8
O=NCC(F)(F)F,8.9
O=NCc1ccc(O)cc1,10.375
O=NCc1ccc(OCC2CC[NH+](Cc3ccccc3)CC2)nc1,11.2
O=NCc1cccc[n+]1COCCOC[n+]1ccccc1CN=O,8.02
O=NCc1ccccc1O,9.21
O=NCc1ccccn1,3.4
O=NCc1cccnc1,3.94
O=NCc1ccnc2ccccc12,4.55
O=NCc1ccncc1,4.58
O=NCc1cnc(OCC2CC[NH+](Cc3ccccc3)CC2)nc1,10.7
O=Nc1c(O)ccc2ccccc12,7.77
O=Nc1c(O)ccc2ncsc12,5.43
O=Nc1ccc2ccccc2c1O,7.52
O=P([O-])([O-])CCc1ccccc1,2.34
O=P1([O-])NCCCO1,4.1
O=S(=O)(Cc1ccccc1)c1ccccc1[O-],7.12
O=S(=O)(Cc1ccccc1)c1cn[nH]n1,5.15
O=S(=O)(Cc1ccccc1)c1ncc[nH]1,8.67
O=S(=O)(Cc1ccccc1)c1ncn[nH]1,6.23
O=S(=O)(NBr)c1ccccc1,4.95
O=S(=O)(NCc1ccccc1)c1ccc(Br)cc1,10.71
O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,8.3
O=S(=O)(N[C@H](CO)C(CC(F)(F)F)CC(F)(F)F)c1ccc(Cl)s1,8.9
O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccc(Cl)s1,5.3
O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1,5.9
O=S(=O)(Nc1ccc(Br)cc1)c1ccccc1,7.78
O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F,5.1
O=S(=O)(Nc1ccc(Cl)cc1)C(F)(F)F,3.9
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Br)cc1,8.24
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1,8.3
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(F)cc1,8.61
O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,8.33
O=S(=O)(Nc1ccc(F)cc1)c1ccc(Br)cc1,8.38
O=S(=O)(Nc1ccc(F)cc1)c1ccc(Cl)cc1,8.41
O=S(=O)(Nc1ccc(F)cc1)c1ccc(F)cc1,8.73
O=S(=O)(Nc1ccc(F)cc1)c1ccccc1,8.85
O=S(=O)(Nc1cccc(C(F)(F)F)c1)C(F)(F)F,3.5
O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1ccccc1,7.63
O=S(=O)(Nc1cccc(F)c1)c1ccccc1,7.54
O=S(=O)(Nc1ccccc1)C(F)(F)F,4.85
O=S(=O)(Nc1ccccc1)c1ccc(Br)cc1,8.5
O=S(=O)(Nc1ccccc1)c1ccc(Cl)cc1,8.225
O=S(=O)(Nc1ccccc1)c1ccc(F)cc1,8.9
O=S(=O)(Nc1ccccc1)c1cccc(Br)c1,8.25
O=S(=O)(Nc1ccccc1)c1ccccc1,8.66
O=S(=O)(Nc1ccccn1)c1ccccc1,8.2
O=S(=O)(Nc1cncc(Br)c1)c1ccccc1C(F)(F)F,5.3
O=S(=O)(Nc1nccs1)c1ccccc1,5.73
O=S(=O)([N-]c1ncccn1)c1ccccc1,5.91
O=S(=O)([O-])CC(O)C[NH+]1CCOCC1,6.91
O=S(=O)([O-])CCC[NH+]1CCOCC1,7.17
O=S(=O)([O-])CC[NH+]1CCOCC1,6.16
O=S(=O)([O-])CCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.77
O=S(=O)([O-])Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.64
O=S(=O)([O-])c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.87
O=S(=O)(c1ccc(F)cc1)C1(F)CC[NH+](CCc2ccc(F)cc2F)CC1,6.3
O=S(=O)(c1ccc(F)cc1)C1CC[NH+](CCc2ccc(F)cc2F)CC1,7.2
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCCOC1)[NH2+]CC3,7.5
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOC1)[NH2+]CC3,7.5
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOCC1)[NH2+]CC3,7.4
O=S(=O)(c1ccccc1)C1CC[NH+](CCc2ccc(F)cc2F)CC1,7.3
O=S(Cc1ccccc1)c1ccccc1[O-],7.7
O=S(Cc1ccccc1)c1cn[nH]n1,6.09
O=S(Cc1ccccc1)c1ncn[nH]1,7.38
O=S([O-])CCCCc1ccccc1,2.23
O=S([O-])CCCc1ccccc1,2.05
O=S([O-])CCc1ccccc1,2.1
O=S1(=O)NCN(CC(F)(F)F)c2ccc(Cl)cc21,9.01
O=S1(=O)NCN(CCF)c2ccc(Cl)cc21,9.35
O=S1(=O)Nc2cccc3cccc1c23,6.2
O=S1N=C(CCc2ccccc2)NO1,5.23
O=c1[nH][nH]c(-c2ccccc2)c1Cc1ccccc1,7.7
O=c1[nH]c(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F,5.75
O=c1[nH]c(=O)c2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)c2[nH]1,5.72
O=c1[nH]c(=O)n(-c2ccccc2)[nH]1,4.9
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)C(O)[C@H](F)C2O)cc1F,7.5
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1Br,8.0
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1I,8.0
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,7.7
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,8.2
O=c1[nH]c(CCc2ccccc2)no1,5.73
O=c1[nH]c(CCc2ccccc2)ns1,6.5
O=c1[nH]c(Cl)c(C2=CCCC2)c(=O)[nH]1,5.8
O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(Cl)ccc1O,9.6
O=c1[nH]c2cc(Cl)ccc2c([O-])c1-c1ccccc1,5.4
O=c1[nH]c2ccc(F)c(Cl)c2cc1[O-],7.33
O=c1[nH]c2cccc(Cl)c2cc1[O-],7.6
O=c1[nH]c2ccccc2[nH]c1=O,9.67
O=c1[nH]c2ccccc2c(=O)o1,8.25
O=c1[nH]c2ccccc2cc1[O-],8.7
O=c1[nH]c2ccccc2n1C1CC[NH+](CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,7.965
O=c1[nH]c2ccccc2n1C1CC[NH+](CCOc2ccccc2)CC1,7.4
O=c1[nH]c2ccccc2n1CCC[NH+]1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,7.89
O=c1[nH]cc(F)c(=O)[nH]1,8.0
O=c1[nH]ccc2c1cnc1ccccc12,4.1
O=c1[nH]ccc2nccnc12,11.05
O=c1[nH]ccc2nnnn12,6.95
O=c1[nH]cnc2cccnc12,8.95
O=c1[nH]nc(S(=O)Cc2ccccc2)[nH]1,5.2
O=c1[nH]nc(SCc2ccccc2)[nH]1,6.94
O=c1[nH]ncc2ccccc12,11.99
O=c1[nH]sc2ccccc12,7.01
O=c1c(-c2nn[n-]n2)coc2ccccc12,5.85
O=c1c(CCS(=O)c2ccccc2)c([O-])n(-c2ccccc2)n1-c1ccccc1,2.8
O=c1c(Cc2ccccc2)c(-c2ccccc2)[nH]n1-c1ccccc1,7.6
O=c1c([O-])c1-c1ccc(F)cc1,2.07
O=c1c([O-])c1-c1ccccc1,2.01
O=c1c2ccccc2n(CCCC[NH+]2CCOCC2)c2ccc(Cl)cc12,4.91
O=c1c2ccccc2n(CCC[NH+]2CCCCC2)c2ccc(Cl)cc12,5.39
O=c1c2ccccc2n(CCC[NH+]2CCOCC2)c2ccc(Cl)cc12,4.87
O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2sc(C[NH+]3CCCCC3)cc2c1,8.29
O=c1cc(-c2ccc(O)cc2)oc2ccccc12,8.27
O=c1cc(-c2ccc(O)cc2)ss1,8.27
O=c1cc(-c2cccc(O)c2)oc2ccccc12,9.75
O=c1cc(-c2ccccc2)[nH][nH]1,11.4
O=c1cc(-c2ccccc2)[nH]o1,4.01
O=c1cc(-c2ccccc2)c2ccccc2n1CC1C[NH+]2CCC1(F)CC2,7.6
O=c1cc(-c2ccccc2)c2ccccc2n1CC1C[NH+]2CCC1CC2,10.1
O=c1cc(-c2ccccc2)c2ccccc2n1CC1C[NH2+]CCO1,8.1
O=c1cc(-c2ccccc2)nc2c(O)cccn12,10.2
O=c1cc(-c2ccccc2)oc2c(O)cccc12,7.82
O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,6.85
O=c1cc(-c2ccccc2)oc2cc(O)ccc12,7.39
O=c1cc(-c2ccccc2)oc2ccc(O)cc12,9.09
O=c1cc(-c2ccccc2O)oc2ccccc12,8.85
O=c1cc(C(F)(F)F)c2cc(F)c(O)cc2o1,5.7
O=c1cc(C(F)(F)F)c2cc(F)c([O-])c(F)c2o1,4.0
O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,7.3
O=c1cc(CO)occ1[O-],7.885
O=c1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)[nH]n12,6.5
O=c1cc(Cc2ccccc2)o[nH]1,5.36
O=c1cc(I)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,8.42
O=c1cc([O-])c2ccc(Cl)cc2[nH]1,5.8
O=c1cc([O-])c2ccccc2[nH]1,5.86
O=c1cc([O-])c2ccccc2o1,4.87
O=c1cc([O-])n2ncc(-c3ccc(Br)cc3)c2[nH]1,3.8
O=c1cc([O-])n2ncc(-c3ccccc3)c2[nH]1,3.8
O=c1cc([O-])n2nccc2[nH]1,3.7
O=c1cc2[nH]c(c1)COCCOCCSCCOCCOC2,10.13
O=c1cc2ccccc2ccc1[O-],10.0
O=c1cc2ccccc2n[nH]1,8.61
O=c1cc[nH]c(=S)[nH]1,7.75
O=c1cc[nH]cc1[O-],9.6
O=c1cc[nH]nc1,8.68
O=c1ccc(Br)ccc1[O-],6.32
O=c1ccc(O)c(O)cc1,8.285
O=c1ccc(S(=O)(=O)c2ccccc2)n[nH]1,7.1
O=c1ccc2cc(O)c(O)cc2o1,7.63
O=c1ccc2ccc(O)c(O)c2o1,6.9
O=c1ccc2ccc(O)cc2o1,6.18
O=c1cccc(Cl)[nH]1,7.76
O=c1cccc[nH]1,11.68
O=c1ccccc(Br)c1[O-],5.96
O=c1ccccc([O-])c1[O-],9.12
O=c1cccccc1[S-],5.9
O=c1cccn[nH]1,10.46
O=c1ccn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]1,9.3
O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,9.3
O=c1cnc2ccccc2[nH]1,9.1
O=c1cncc[nH]1,8.23
O=c1cnn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,6.6
O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,6.74
O=c1ncc2ccccc2[nH]1,10.69
O=c1oc2cc(O)ccc2cc1-c1ccccc1,7.8
O=c1oc2cc(O)ccc2cc1-c1nc2cc(Cl)ccc2o1,6.8
O=c1oc2cc(O)ccc2cc1-c1nc2ccccc2o1,6.84
O=c1oc2cc(O)ccc2cc1-c1nc2ccccc2s1,7.02
O=c1sc2cc(CCCF)ccc2n1CC[NH+]1CCCCCC1,10.4
OC(CBr)(Oc1ccccc1)c1ccccc1,11.18
OC(CC[NH+]1CCCC1)(c1ccccc1)C1CCCCC1,8.8
OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CCCCC1,8.7
OC(C[NH2+]CC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,8.22
OC(c1ccccc1)(c1ccccc1)c1ccccn1,3.9
OC(c1ccccc1)c1ccccn1,4.44
OC1(c2cc3ccccc3o2)C[NH+]2CCC1CC2,8.84
OC1(c2ccco2)C[NH+]2CCC1CC2,9.06
OC1C[NH+]2CCC1CC2,9.93
OCC1=CC[NH+]2CC[C@@H](O)[C@@H]12,8.92
OCC1CC2CC[NH+]1CC2,10.85
OCC1C[NH+]2CCC1CC2,10.56
OCCCCCc1ccccn1,5.93
OCCCCCc1cccnc1,5.72
OCCCCCc1ccncc1,6.04
OCCCCc1ccccn1,5.83
OCCCCc1cccnc1,5.7
OCCCCc1ccncc1,6.01
OCCCNc1c2ccccc2[nH+]c2c1[nH]c1ccccc12,8.3
OCCCNc1c2ccccc2[nH+]c2c1oc1ccccc12,8.2
OCCCNc1ccccc1,4.53
OCCC[C@@H]1CC[C@@H]2CCC[NH+]12,11.48
OCCC[C@H]1CC[C@@H]2CCC[NH+]21,11.17
OCCCc1ccccn1,5.71
OCCCc1cccnc1,5.57
OCCCc1ccncc1,5.9
OCCN1CC[NH+](CCO)CC1,7.75
OCCNC(=S)S,2.82
OCCNc1c2ccccc2[nH+]c2c1[nH]c1ccccc12,8.3
OCCNc1c2ccccc2[nH+]c2c1oc1ccccc12,8.2
OCCNc1cc[nH+]c(N2CCc3ccccc3C2)c1,8.9
OCCNc1ccccc1,4.09
OCCOCCN1CC[NH+](C(c2ccccc2)c2ccc(Cl)cc2)CC1,7.75
OCCS,9.535
OCC[NH+](CCO)CCO,7.76
OCC[NH+]1CCOCC1,7.18
OCC[NH2+]CCO,9.04
OCCc1ccccn1,5.37
OCCc1cccnc1,5.38
OCCc1ccncc1,5.68
OCCn1cnc2ccccc21,5.29
OC[C@@H]1CC[NH+]2CC[C@H](O)[C@H]12,10.24
OC[C@@H]1NC(=[NH+]Cc2ccccc2)[C@@H](O)[C@@H](O)[C@@H]1O,10.0
OC[C@@H]1O[C@@H]2NC(=S)O[C@@H]2[C@H]1O,9.48
OC[C@@H]1O[C@H](C[NH+]2CCOCC2)[C@@H](O)[C@H](O)[C@@H]1O,6.1
OC[C@@H]1O[C@H](n2ccc3c2ncn2ccnc32)[C@@H](O)[C@H]1O,5.49
OC[C@@H]1O[C@H](n2cnc3c2ncn2ccnc32)[C@@H](O)[C@H]1O,4.1
OC[C@@H]1O[C@H](n2cnc3ccccc32)[C@@H](O)[C@H](O)[C@H]1O,4.01
OC[C@H]1CCC[NH+]2CCCC[C@@H]12,10.16
OC[C@H]1CC[NH+]2CCC[C@@H]12,10.87
OC[C@H]1O[C@@H](n2cnc3c(NCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,3.6
OC[C@H]1O[C@@H]2NC(=S)O[C@@H]2[C@H]1O,9.48
OC[C@H]1O[C@H](Oc2ccc(-c3ccc(-c4nn[n-]n4)cc3)cc2)[C@@H](O)[C@@H](O)[C@@H]1O,3.7
OCc1ccc(-c2nccc3c2[nH]c2ccccc23)o1,5.7
OCc1ccc(O)c(CO)c1,9.77
OCc1ccc(O)cc1,9.82
OCc1cccc(CO)c1O,9.66
OCc1cccc(O)c1,9.83
OCc1ccccc1O,9.92
OCc1ccccn1,4.66
OCc1cccnc1,5.0
OCc1ccncc1,5.41
OCc1cnc[nH]1,6.38
OCc1nc2ncncc2[nH]1,8.79
OCn1cnc2ccccc21,5.44
O[C@@H]1[C@@H](n2cnc3ccccc32)OC[C@@H](O)[C@H]1O,4.15
O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,5.47
O[C@H]1CO[C@H](n2cnc3ccccc32)[C@@H](O)[C@@H]1O,3.92
O[C@H]1[C@H]([NH2+]Cc2cn(CCc3ccccc3)nn2)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,7.8
Oc1c(Br)cc(Br)c2nc3ccccc3nc12,6.74
Oc1c(Br)cc(I)c2nc3cc(Cl)c(Cl)cc3nc12,6.95
Oc1c(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)ccc2ccccc12,8.72
Oc1cc(Br)cc(Br)c1,8.01
Oc1cc(Cl)c(Cl)c(Cl)c1,7.7
Oc1cc(Cl)c(Cl)cc1Cl,7.0
Oc1cc(Cl)cc(Cl)c1,8.07
Oc1cc(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c2ccccc2c1,9.22
Oc1cc(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)cc2ccccc12,8.66
Oc1cc2ccccc2cc1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,8.76
Oc1ccc(-c2cc(=S)ss2)cc1,7.86
Oc1ccc(-c2ccccc2)cc1,9.485
Oc1ccc(/N=N/c2ccccc2)cc1,8.44
Oc1ccc(/N=N/c2nc3ccccc3s2)c2cccnc12,7.2
Oc1ccc(Br)c2nc3cc(Cl)c(Cl)cc3nc12,8.42
Oc1ccc(Br)cc1,9.24
Oc1ccc(Br)cc1-c1cc(Br)ccc1O,8.6
Oc1ccc(Br)cc1Br,7.77
Oc1ccc(Cl)c(Cl)c1,8.58
Oc1ccc(Cl)c2ccccc12,8.64
Oc1ccc(Cl)cc1,9.316667
Oc1ccc(Cl)cc1Cl,7.85
Oc1ccc(F)cc1,9.885
Oc1ccc(I)c2nc3cc(Cl)c(Cl)cc3nc12,7.7
Oc1ccc(I)cc1,9.32
Oc1ccc(O)n1O,6.04
Oc1ccc(OCc2ccccc2)cc1,10.47
Oc1ccc(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c2ccccc12,9.4
Oc1ccc2[nH]ncc2c1,10.05
Oc1ccc2c(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)cccc2c1,9.34
Oc1ccc2c(c1)C1c3cccc[n+]3C2CC1(c1ccoc1)c1ccoc1,8.8
Oc1ccc2c(c1)CCC2,10.29
Oc1ccc2c(c1)CCCC2,10.33
Oc1ccc2c(c1)Cc1ccccc1-2,9.51
Oc1ccc2cc(Br)ccc2c1,9.2
Oc1ccc2cc(Cl)ccc2c1,9.31
Oc1ccc2cc(I)ccc2c1,9.23
Oc1ccc2cc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)ccc2c1,9.63
Oc1ccc2cc3ccccc3cc2c1,9.92
Oc1ccc2ccc(Cl)cc2c1,9.09
Oc1ccc2ccc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)cc2c1,9.41
Oc1ccc2ccc3ccccc3c2c1,9.28
Oc1ccc2cccc(-c3ccccc3)c2c1,9.38
Oc1ccc2cccc(Br)c2c1,8.94
Oc1ccc2cccc(Cl)c2c1,8.69
Oc1ccc2cccc(I)c2c1,8.98
Oc1ccc2cccc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c2c1,9.35
Oc1ccc2ccccc2c1,9.5
Oc1ccc2ccccc2c1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,8.63
Oc1ccc2cn[nH]c2c1,9.35
Oc1ccc[n+]2c1C1c3ccccc3C2CC1(c1ccoc1)c1ccoc1,4.88
Oc1cccc(-c2ccccc2)c1,9.59
Oc1cccc(Br)c1,8.99
Oc1cccc(C(F)(F)F)c1,8.9
Oc1cccc(Cl)c1,8.96
Oc1cccc(Cl)c1Cl,7.71
Oc1cccc(F)c1,9.29
Oc1cccc(I)c1,9.02
Oc1cccc2[nH]ncc12,8.65
Oc1cccc2c(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)cccc12,9.16
Oc1cccc2c1-c1c(O)cccc1-2,9.58
Oc1cccc2c1-c1ccccc1-2,8.64
Oc1cccc2c1C1c3cccc[n+]3C2CC1(c1ccoc1)c1ccoc1,8.6
Oc1cccc2c1CCC2,10.2
Oc1cccc2c1CCCC2,10.46
Oc1cccc2c1Nc1ccccc1N2,10.88
Oc1cccc2cc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)ccc12,9.17
Oc1cccc2cc3ccccc3cc12,9.88
Oc1cccc2ccc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)cc12,9.29
Oc1cccc2cccc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c12,10.13
Oc1cccc2ccccc12,9.44
Oc1cccc2cncnc12,8.65
Oc1cccc2scnc12,8.77
Oc1ccccc1,9.9675
Oc1ccccc1-c1cc2ccccc2cc1O,7.55
Oc1ccccc1-c1ccccc1,9.945
Oc1ccccc1-c1ccccc1O,7.5
Oc1ccccc1Br,8.4
Oc1ccccc1Cl,8.676667
Oc1ccccc1F,8.77
Oc1ccccc1I,8.4
Oc1ccccc1O,10.445
Oc1ccccc1SCc1ccccc1,9.06
Oc1cncnc1,6.78
