SMILES,InChI,logS,source
CC(N(C(Nc1ccc(Cl)cc1)=O)C)C#C,"InChI=1S/C12H13ClN2O/c1-4-9(2)15(3)12(16)14-11-7-5-10(13)6-8-11/h1,5-9H,2-3H3,(H,14,16)",-3.9,adme
CN2c1ccccc1Sc3c2cc(CC(O)=O)cc3,"InChI=1S/C15H13NO2S/c1-16-11-4-2-3-5-13(11)19-14-7-6-10(8-12(14)16)9-15(17)18/h2-8H,9H2,1H3,(H,17,18)",-3.94,adme
OC1CCC2(C)C(CCC3C2CC(O)C4(C)C3CCC4C(C)CCC(O)=O)C1,"InChI=1S/C24H40O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-21,25-26H,4-13H2,1-3H3,(H,27,28)",-3.95,adme
CCCCCCCCl,"InChI=1S/C7H15Cl/c1-2-3-4-5-6-7-8/h2-7H2,1H3",-3.99,adme
O=C1CCC2(C)C(CCC3C2CCC4(C)C3CCC4(C)O)=C1,"InChI=1S/C20H30O2/c1-18-9-6-14(21)12-13(18)4-5-15-16(18)7-10-19(2)17(15)8-11-20(19,3)22/h12,15-17,22H,4-11H2,1-3H3",-3.99,adme
Cc(c(C)cc(C)c1C)c1C,"InChI=1S/C11H16/c1-7-6-8(2)10(4)11(5)9(7)3/h6H,1-5H3",-4.0,adme
Clc(c(Cl)ccc1)c1Cl,InChI=1S/C6H3Cl3/c7-4-2-1-3-5(8)6(4)9/h1-3H,-4.0,adme
S=P(OC)(OC)Oc1cc(C)c(N(=O)=O)cc1,"InChI=1S/C9H12NO5PS/c1-7-6-8(4-5-9(7)10(11)12)15-16(17,13-2)14-3/h4-6H,1-3H3",-4.04,adme
CCCCc1ccccc1,"InChI=1S/C10H14/c1-2-3-7-10-8-5-4-6-9-10/h4-6,8-9H,2-3,7H2,1H3",-4.06,adme
Brc1ccc(Br)cc1,InChI=1S/C6H4Br2/c7-5-1-2-6(8)4-3-5/h1-4H,-4.07,adme
CC(C)Nc1nc(NC(C)C)nc(SC)n1,"InChI=1S/C10H19N5S/c1-6(2)11-8-13-9(12-7(3)4)15-10(14-8)16-5/h6-7H,1-5H3,(H2,11,12,13,14,15)",-4.1,adme
S=P(OCC)(OCC)SCSCC,"InChI=1S/C7H17O2PS3/c1-4-8-10(11,9-5-2)13-7-12-6-3/h4-7H2,1-3H3",-4.11,adme
COc2ccc1C(C3N(CCc5c3cc4OCOc4c5)C)OC(c1c2OC)=O,"InChI=1S/C21H21NO6/c1-22-7-6-11-8-15-16(27-10-26-15)9-13(11)18(22)19-12-4-5-14(24-2)20(25-3)17(12)21(23)28-19/h4-5,8-9,18-19H,6-7,10H2,1-3H3",-4.11,adme
O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC(OC(C)=O)C4(O)C(COC(C)=O)=O)=C1,"InChI=1S/C25H31FO8/c1-13(27)33-12-20(31)25(32)21(34-14(2)28)10-18-17-6-5-15-9-16(29)7-8-22(15,3)24(17,26)19(30)11-23(18,25)4/h7-9,17-19,21,30,32H,5-6,10-12H2,1-4H3",-4.13,adme
C1CCCCCCC1,InChI=1S/C8H16/c1-2-4-6-8-7-5-3-1/h1-8H2,-4.15,adme
CN2S(c1ccccc1C(O)=C2C(Nc3ncccc3)=O)(=O)=O,"InChI=1S/C15H13N3O4S/c1-18-13(15(20)17-12-8-4-5-9-16-12)14(19)10-6-2-3-7-11(10)23(18,21)22/h2-9,19H,1H3,(H,16,17,20)",-4.16,adme
OC(c1cccnc1Nc2cccc(C(F)(F)F)c2)=O,"InChI=1S/C13H9F3N2O2/c14-13(15,16)8-3-1-4-9(7-8)18-11-10(12(19)20)5-2-6-17-11/h1-7H,(H,17,18)(H,19,20)",-4.17,adme
ClC(=C(C=C(Cl)Cl)Cl)Cl,InChI=1S/C4HCl5/c5-2(4(8)9)1-3(6)7/h1H,-4.23,adme
CC(N(C)C)CN1c3c(cccc3)Sc2c1cccc2,"InChI=1S/C17H20N2S/c1-13(18(2)3)12-19-14-8-4-6-10-16(14)20-17-11-7-5-9-15(17)19/h4-11,13H,12H2,1-3H3",-4.26,adme
O=C1CCC2(C)C(CC(SC(C)=O)C3C2CCC4(C)C3CCC45OC(CC5)=O)=C1,"InChI=1S/C24H32O4S/c1-14(25)29-19-13-15-12-16(26)4-8-22(15,2)17-5-9-23(3)18(21(17)19)6-10-24(23)11-7-20(27)28-24/h12,17-19,21H,4-11,13H2,1-3H3",-4.28,adme
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,InChI=1S/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,-4.28,adme
CCc1cc(cccc2)c2cc1,"InChI=1S/C12H12/c1-2-10-7-8-11-5-3-4-6-12(11)9-10/h3-9H,2H2,1H3",-4.29,adme
Oc1cc(CCC3C2CCC4(C)C3CCC4(C#C)O)c2cc1,"InChI=1S/C20H24O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,5,7,12,16-18,21-22H,4,6,8-11H2,2H3",-4.3,adme
CN(C)CCCN1c3c(cccc3)Sc2c1cccc2,"InChI=1S/C17H20N2S/c1-18(2)12-7-13-19-14-8-3-5-10-16(14)20-17-11-6-4-9-15(17)19/h3-6,8-11H,7,12-13H2,1-2H3",-4.3,adme
COP(OC)(Oc1c(Cl)cc(N(=O)=O)cc1)=S,"InChI=1S/C8H9ClNO5PS/c1-13-16(17,14-2)15-8-4-3-6(10(11)12)5-7(8)9/h3-5H,1-2H3",-4.31,adme
O=C1C=CC2(C)C(CCC3C2(F)C(O)CC4(C)C3CC5C4(OC(C)(C)O5)C(CO)=O)=C1,"InChI=1S/C24H31FO6/c1-20(2)30-19-10-16-15-6-5-13-9-14(27)7-8-21(13,3)23(15,25)17(28)11-22(16,4)24(19,31-20)18(29)12-26/h7-9,15-17,19,26,28H,5-6,10-12H2,1-4H3",-4.32,adme
c1(cccc3)c3sc2c1cccc2,InChI=1S/C12H8S/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8H,-4.38,adme
OC(c2c(Cl)cccc2)(c3cncnc3)c1ccc(Cl)cc1,"InChI=1S/C17H12Cl2N2O/c18-14-7-5-12(6-8-14)17(22,13-9-20-11-21-10-13)15-3-1-2-4-16(15)19/h1-11,22H",-4.38,adme
O=C(C(c(cc(OC)c(OC)c4)c4OC3)C3O2)c1c2c(CC(C(C)=C)O5)c5cc1,"InChI=1S/C23H22O6/c1-11(2)16-8-14-15(28-16)6-5-12-22(24)21-13-7-18(25-3)19(26-4)9-17(13)27-10-20(21)29-23(12)14/h5-7,9,16,20-21H,1,8,10H2,2-4H3",-4.42,adme
O=C(CCCN2CCC(c3ccc(Cl)cc3)(O)CC2)c1ccc(F)cc1,"InChI=1S/C21H23ClFNO2/c22-18-7-5-17(6-8-18)21(26)11-14-24(15-12-21)13-1-2-20(25)16-3-9-19(23)10-4-16/h3-10,26H,1-2,11-15H2",-4.43,adme
CCCCCCCBr,"InChI=1S/C7H15Br/c1-2-3-4-5-6-7-8/h2-7H2,1H3",-4.43,adme
O=N(c(c(C)c1N(=O)=O)c(c(C(C)(C)C)c1)OC(C)=O)=O,"InChI=1S/C13H16N2O6/c1-7-10(14(17)18)6-9(13(3,4)5)12(21-8(2)16)11(7)15(19)20/h6H,1-5H3",-4.47,adme
Clc1cc(Cl)cc(Cl)c1,InChI=1S/C6H3Cl3/c7-4-1-5(8)3-6(9)2-4/h1-3H,-4.48,adme
CC1(CC(C)CC1)C,"InChI=1S/C8H16/c1-7-4-5-8(2,3)6-7/h7H,4-6H2,1-3H3",-4.48,adme
FC(F)(F)c4cc1c(cc4)Sc3c(cccc3)N1CCCN2CCN(C)CC2,"InChI=1S/C21H24F3N3S/c1-25-11-13-26(14-12-25)9-4-10-27-17-5-2-3-6-19(17)28-20-8-7-16(15-18(20)27)21(22,23)24/h2-3,5-8,15H,4,9-14H2,1H3",-4.52,adme
S=P(OC)(OC)Oc1cc(C)c(SC)cc1,"InChI=1S/C10H15O3PS2/c1-8-7-9(5-6-10(8)16-4)13-14(15,11-2)12-3/h5-7H,1-4H3",-4.57,adme
CC2(C=C3)C(C(O)C1)C(CCC2=CC3=O)C(CC4)C1(C)C4(O)C(COC(C(C)(C)C)=O)=O,"InChI=1S/C26H36O6/c1-23(2,3)22(30)32-14-20(29)26(31)11-9-18-17-7-6-15-12-16(27)8-10-24(15,4)21(17)19(28)13-25(18,26)5/h8,10,12,17-19,21,28,31H,6-7,9,11,13-14H2,1-5H3",-4.58,adme
O=C1c(cccc2)c2N=C(c3ccccc3)O1,InChI=1S/C14H9NO2/c16-14-11-8-4-5-9-12(11)15-13(17-14)10-6-2-1-3-7-10/h1-9H,-4.61,adme
c1(CCc2ccccc2)ccccc1,"InChI=1S/C14H14/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-10H,11-12H2",-4.62,adme
CC(C2C(COC(C)=O)=O)(CC1)C(CC2)C(CCC3=CC4=O)C1C3(CC4)C,"InChI=1S/C23H32O4/c1-14(24)27-13-21(26)20-7-6-18-17-5-4-15-12-16(25)8-10-22(15,2)19(17)9-11-23(18,20)3/h12,17-20H,4-11,13H2,1-3H3",-4.63,adme
OC(C4)CCC1(C)C4=CCC2C1CCC3(C)C2CCC3C(C)=O,"InChI=1S/C21H32O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h4,15-19,23H,5-12H2,1-3H3",-4.65,adme
Cc1cc(cccc2)c2cc1C,"InChI=1S/C12H12/c1-9-7-11-5-3-4-6-12(11)8-10(9)2/h3-8H,1-2H3",-4.72,adme
Oc2c3c(cccc3)cc1ccccc12,"InChI=1S/C14H10O/c15-14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-9,15H",-4.73,adme
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,"InChI=1S/C22H28O3/c1-4-22(25-14(2)23)12-10-20-19-7-5-15-13-16(24)6-8-17(15)18(19)9-11-21(20,22)3/h1,13,17-20H,5-12H2,2-3H3",-4.79,adme
Clc1cc(Cl)c(OP(OC)(OC)=S)nc1Cl,"InChI=1S/C7H7Cl3NO3PS/c1-12-15(16,13-2)14-7-5(9)3-4(8)6(10)11-7/h3H,1-2H3",-4.82,adme
CC34CCC2c1c(CCC2C3CCC4O)cc(O)cc1,"InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3",-4.84,adme
O=C(SCC(Cl)=C(Cl)Cl)N(C(C)C)C(C)C,"InChI=1S/C10H16Cl3NOS/c1-6(2)14(7(3)4)10(15)16-5-8(11)9(12)13/h6-7H,5H2,1-4H3",-4.88,adme
Cc2cc1ccc(C)cc1cc2,"InChI=1S/C12H12/c1-9-3-5-12-8-10(2)4-6-11(12)7-9/h3-8H,1-2H3",-4.89,adme
ClC(C(Cl)=C(Cl)Cl)=C(Cl)Cl,InChI=1S/C4Cl6/c5-1(3(7)8)2(6)4(9)10,-4.91,adme
NS(c1cc(N(=O)=O)c(N(CCC)CCC)c(N(=O)=O)c1)(=O)=O,"InChI=1S/C12H18N4O6S/c1-3-5-14(6-4-2)12-10(15(17)18)7-9(23(13,21)22)8-11(12)16(19)20/h7-8H,3-6H2,1-2H3,(H2,13,21,22)",-5.16,adme
Clc1ccc(c2ccccc2)cc1,InChI=1S/C12H9Cl/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9H,-5.2,adme
CCCCCCc1ccccc1,"InChI=1S/C12H18/c1-2-3-4-6-9-12-10-7-5-8-11-12/h5,7-8,10-11H,2-4,6,9H2,1H3",-5.21,adme
Oc1cc(ccc3c2CCC4(C)C3CCC4=O)c2cc1,"InChI=1S/C18H18O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h2-5,10,16,19H,6-9H2,1H3",-5.24,adme
c1(c(cccc3)c3cc2)c2cccc1,InChI=1S/C14H10/c1-3-7-13-11(5-1)9-10-12-6-2-4-8-14(12)13/h1-10H,-5.26,adme
CC(c1c(O2)cc(OP(OCC)(OCC)=S)cc1)=C(C2=O)Cl,"InChI=1S/C14H16ClO5PS/c1-4-17-21(22,18-5-2)20-10-6-7-11-9(3)13(15)14(16)19-12(11)8-10/h6-8H,4-5H2,1-3H3",-5.38,adme
OC1C=CC2C1C3(C(Cl)=C(C2(C3(Cl)Cl)Cl)Cl)Cl,"InChI=1S/C10H6Cl6O/c11-6-7(12)9(14)5-3(1-2-4(5)17)8(6,13)10(9,15)16/h1-5,17H",-5.46,adme
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,-5.64,adme
O=N(=O)c1cc(C(F)(F)F)cc(N(=O)=O)c1N(CCC)CCC,"InChI=1S/C13H16F3N3O4/c1-3-5-17(6-4-2)12-10(18(20)21)7-9(13(14,15)16)8-11(12)19(22)23/h7-8H,3-6H2,1-2H3",-5.68,adme
S=P(OCC)(OCC)SCSc1ccc(Cl)cc1,"InChI=1S/C11H16ClO2PS3/c1-3-13-15(16,14-4-2)18-9-17-11-7-5-10(12)6-8-11/h5-8H,3-4,9H2,1-2H3",-5.74,adme
Clc1cccc(c2cc(Cl)ccc2)c1,InChI=1S/C12H8Cl2/c13-11-5-1-3-9(7-11)10-4-2-6-12(14)8-10/h1-8H,-5.8,adme
Cc1c(cccc3)c3cc2c1cccc2,"InChI=1S/C15H12/c1-11-14-8-4-2-6-12(14)10-13-7-3-5-9-15(11)13/h2-10H,1H3",-5.89,adme
c12c3c4ccc1CCCc2ccc3CCC4,"InChI=1S/C16H16/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h7-10H,1-6H2",-5.96,adme
Clc1cc(c2ccccc2Cl)c(Cl)cc1,InChI=1S/C12H7Cl3/c13-8-5-6-12(15)10(7-8)9-3-1-2-4-11(9)14/h1-7H,-6.02,adme
S=P(OC)(OC)Oc(cc(Cl)c(Br)c1)c1Cl,"InChI=1S/C8H8BrCl2O3PS/c1-12-15(16,13-2)14-8-4-6(10)5(9)3-7(8)11/h3-4H,1-2H3",-6.09,adme
ClC1(C2C4C5C(O5)C(C4)C23)C(Cl)=C(Cl)C3(Cl)C1(Cl)Cl,"InChI=1S/C12H8Cl6O/c13-8-9(14)11(16)5-3-1-2(6-7(3)19-6)4(5)10(8,15)12(11,17)18/h2-7H,1H2",-6.18,adme
Clc1ccc(c2ccc(cc2Cl)Cl)cc1,InChI=1S/C12H7Cl3/c13-9-3-1-8(2-4-9)11-6-5-10(14)7-12(11)15/h1-7H,-6.21,adme
ClC(C(Cl)=C1Cl)(C2C(O4)C4C(Cl)C23)C(Cl)(Cl)C13Cl,"InChI=1S/C10H5Cl7O/c11-3-1-2(4-5(3)18-4)9(15)7(13)6(12)8(1,14)10(9,16)17/h1-5H",-6.29,adme
Clc1ccc(Cl)c(c2ccccc2)c1Cl,InChI=1S/C12H7Cl3/c13-9-6-7-10(14)12(15)11(9)8-4-2-1-3-5-8/h1-7H,-6.29,adme
ClC1(C(Cl)=C2Cl)C(C3Cl)C(C=C3)C2(Cl)C1(Cl)Cl,"InChI=1S/C10H5Cl7/c11-4-2-1-3-5(4)9(15)7(13)6(12)8(3,14)10(9,16)17/h1-5H",-6.32,adme
Clc(cc(Cl)cc2)c2c1ccc(Cl)cc1Cl,InChI=1S/C12H6Cl4/c13-7-1-3-9(11(15)5-7)10-4-2-8(14)6-12(10)16/h1-6H,-6.51,adme
ClC(Cl)(Cl)C(c1ccc(Cl)cc1)c(cccc2)c2Cl,"InChI=1S/C14H9Cl5/c15-10-7-5-9(6-8-10)13(14(17,18)19)11-3-1-2-4-12(11)16/h1-8,13H",-6.62,adme
O=P(Oc1ccc(O)cc1C)(Oc2cc(O)ccc2C)Oc3c(O)cccc3C,"InChI=1S/C21H21O7P/c1-13-7-8-17(23)12-20(13)27-29(25,26-19-10-9-16(22)11-15(19)3)28-21-14(2)5-4-6-18(21)24/h4-12,22-24H,1-3H3",-6.7,adme
CCCCCCCCCCCCCCCC(O)=O,"InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)",-6.81,adme
ClC(Cl)(Cl)C(c2ccc(OC)cc2)c1ccc(OC)cc1,"InChI=1S/C16H15Cl3O2/c1-20-13-7-3-11(4-8-13)15(16(17,18)19)12-5-9-14(21-2)10-6-12/h3-10,15H,1-2H3",-6.89,adme
O=C(OCC(CC)CCCC)c1ccccc1C(OCC(CC)CCCC)=O,"InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3",-6.96,adme
Clc(ccc(Cl)c2)c2c1cc(Cl)ccc1Cl,InChI=1S/C12H6Cl4/c13-7-1-3-11(15)9(5-7)10-6-8(14)2-4-12(10)16/h1-6H,-7.0,adme
Clc2c(ccc(Cl)c2Cl)c1c(Cl)c(Cl)ccc1,InChI=1S/C12H5Cl5/c13-8-3-1-2-6(10(8)15)7-4-5-9(14)12(17)11(7)16/h1-5H,-7.05,adme
Clc(c(Cl)c(Cl)c(Cl)c2)c2c1ccccc1,InChI=1S/C12H6Cl4/c13-9-6-8(7-4-2-1-3-5-7)10(14)12(16)11(9)15/h1-6H,-7.16,adme
CCCCCCCCCCCCCCCCO,"InChI=1S/C16H34O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h17H,2-16H2,1H3",-7.26,adme
ClC12C3C(C4C=CC3C4)C(C2(Cl)Cl)(Cl)C(Cl)=C1Cl,"InChI=1S/C12H8Cl6/c13-8-9(14)11(16)7-5-2-1-4(3-5)6(7)10(8,15)12(11,17)18/h1-2,4-7H,3H2",-7.33,adme
Clc1ccc(Cl)c(c2ccc(Cl)c(Cl)c2Cl)c1,InChI=1S/C12H5Cl5/c13-6-1-3-9(14)8(5-6)7-2-4-10(15)12(17)11(7)16/h1-5H,-7.91,adme
c1(cc(cccc4)c4c3)c3Cc2c1cccc2,"InChI=1S/C17H12/c1-2-6-13-11-17-15(9-12(13)5-1)10-14-7-3-4-8-16(14)17/h1-9,11H,10H2",-8.04,adme
c12c(ccc3c2ccc4c3cccc4)cccc1,InChI=1S/C18H12/c1-3-7-15-13(5-1)9-11-18-16-8-4-2-6-14(16)10-12-17(15)18/h1-12H,-8.06,adme
Clc1c(Cl)c(Cl)ccc1c2c(Cl)c(Cl)c(Cl)cc2Cl,InChI=1S/C12H3Cl7/c13-5-2-1-4(9(16)10(5)17)8-6(14)3-7(15)11(18)12(8)19/h1-3H,-8.3,adme
Clc1c(Cl)cc(Cl)c(c2ccc(Cl)c(Cl)c2Cl)c1,InChI=1S/C12H4Cl6/c13-7-2-1-5(11(17)12(7)18)6-3-9(15)10(16)4-8(6)14/h1-4H,-8.32,adme
Clc1c(Cl)c(Cl)c(Cl)c(c2cccc(Cl)c2Cl)c1,InChI=1S/C12H4Cl6/c13-7-3-1-2-5(9(7)15)6-4-8(14)11(17)12(18)10(6)16/h1-4H,-8.42,adme
c12c3c4c(cc(cccc5)c5c4)c1cccc2ccc3,InChI=1S/C20H12/c1-2-6-15-12-19-17-10-4-8-13-7-3-9-16(20(13)17)18(19)11-14(15)5-1/h1-12H,-8.49,adme
c34cc2cc1ccccc1cc2cc3cccc4,InChI=1S/C18H12/c1-2-6-14-10-18-12-16-8-4-3-7-15(16)11-17(18)9-13(14)5-1/h1-12H,-8.6,adme
Clc1ccc(Cl)c(c1Cl)c2c(Cl)ccc(Cl)c2Cl,InChI=1S/C12H4Cl6/c13-5-1-3-7(15)11(17)9(5)10-6(14)2-4-8(16)12(10)18/h1-4H,-8.65,adme
c12c(cccc3)c3ccc1cc4c(ccc5c4cccc5)c2,InChI=1S/C22H14/c1-3-7-19-15(5-1)9-11-17-14-22-18(13-21(17)19)12-10-16-6-2-4-8-20(16)22/h1-14H,-8.66,adme
c1(c(cc6)ccc3ccc4ccc5)c3c4c5c2c1c6ccc2,InChI=1S/C22H12/c1-3-13-7-9-15-11-12-16-10-8-14-4-2-6-18-17(5-1)19(13)21(15)22(16)20(14)18/h1-12H,-9.03,adme
Clc1c(c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c1Cl,InChI=1S/C12HCl9/c13-3-1-2(5(14)9(18)6(3)15)4-7(16)10(19)12(21)11(20)8(4)17/h1H,-10.26,adme
