FileHandle,Smiles,SoluteName,Formula,Subset,Charge,Level1,Level2,Level3,Solvent,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea
test0009,CCOC(OCC)C,"1,1-diethoxyethane",H14C6O2,[b],0,2,3,0,water,-3.28,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,161.139,34.943,108.538,21.659,0,0,0,0,0,0,0,0,18.649,0,0,0.56,1.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.731
test0011,CCOC(=O)CC(=O)OCC,diethylpropanedioate,H12C7O4,[b],0,2,6,0,water,-6,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,141.401,42.469,95.343,29.099,0,0,0,0,0,0,0,0,61.223,0,0,34.329,10.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.093
test0012,COCOC,dimethoxymethane,H8C3O2,[b],0,2,3,0,water,-2.93,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,92.844,25.86,62.506,0,0,0,0,0,0,0,0,0,24.756,0,0,1.728,4.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.46
test0013,CC(=O)OCCOC(=O)C,ethyleneglycoldiacetate,H10C6O4,[b],0,2,6,0,water,-6.34,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,114.195,39.074,77.032,24.428,0,0,0,0,0,0,0,0,53.908,0,0,27.854,8.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.177
test0014,CCOCCOCC,"1,2-diethoxyethane",H14C6O2,[b],0,2,3,0,water,-3.54,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,168.038,34.408,113.023,21.345,0,0,0,0,0,0,0,0,22.156,0,0,0.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.602
test0016,c1(ccccc1)OC=O,phenylformate,H6C7O2,[b],0,2,6,0,water,-3.82,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,74.584,71.229,50.429,77.405,0,0,0,0,0,0,0,0,34.332,0,0,19.202,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.145
test0017,c1[nH]cnc1,imidazole,H4C3N2,[b],0,3,3,2,water,-9.81,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,53.221,43.069,26.165,19.017,0,21.913,10.29,0,41.503,73.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.203
test1001,C(CON(=O)=O)ON(=O)=O,nitroglycol,H4C2N2O6,[c],0,4,3,0,water,-5.7,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,45.158,6.037,30.449,3.732,0,10.072,0,0,0,0,0,0,128.035,0,0,0,0,74.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.303
test1002,C([C@@H](ON(=O)=O)C)ON(=O)=O,"1,2-dinitroxypropane",H6C3N2O6,[c],0,4,3,0,water,-5,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,64.06,12.026,43.204,8.149,0,9.691,0,0,0,0,0,0,121.484,0,0,0,0,71.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.26
test1003,C(ON(=O)=O)CCC,butylnitrate,H9C4N1O3,[c],0,4,3,0,water,-2.1,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,104.697,18.358,70.512,15.214,0,5.003,0,0,0,0,0,0,64.103,0,0,0,0,37.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.162
test1004,C[C@H](ON(=O)=O)CC,2-butylnitrate,H9C4N1O3,[c],0,4,3,0,water,-1.8,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,100.643,20.792,67.827,15.578,0,3.047,0,0,0,0,0,0,59.05,0,0,0,0,34.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.532
test1005,CC(C)CON(=O)=O,isobutylnitrate,H9C4N1O3,[c],0,4,3,0,water,-1.9,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,101.386,19.146,68.295,12.876,0,5.001,0,0,0,0,0,0,61.988,0,0,0,0,36.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.521
test1006,C(CON(=O)=O)O,ethyleneglycolmononitrate,H5C2N1O4,[c],0,4,3,0,water,-8.2,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,61.346,7.837,32.036,4.852,0,5.018,0,0,0,0,0,0,81.853,9.843,0,0.131,0,37.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.055
test1007,c1(CC)cccc(CC)c1N(COC)C(=O)CCl,"2-chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide(alachlor)",H20C14N1O2CL1,[c],0,9,3,0,water,-8.2,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,201.458,79.175,135.86,75.125,0,0.063,0,0,2.899,0.51,0.058,0,26.248,0,0,11.852,0,0,0,0,33.196,0,0,0,20.396,0,0,0,0,0,0,0,0,0,0,0,0,340.14
test1008,CSC(C)(C)/C=N\OC(=O)NC,2-methyl-2-(methylthio)propanalO-(N-methylcarbamoyl)oxime(aldicarb),H14C7N2O2S1,[c],0,10,5,0,water,-9.8,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,147.875,49.336,93.222,13.206,0,16.387,6.79,0,12.504,46.903,5.277,0.666,28.827,0,0,16.039,8.791,2.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.742,0.629,0,0,0,266.166
test1009,C1(=[N]=C(SC)N=C(NC(C)C)[N]1)NCC,2-(ethylamino)-4-isopropylamino-6-methyl-thio-s-triazine(ametryn),H17C9N5S1,[c],0,10,5,0,water,-7.7,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,197.748,63.292,117.16,19.968,0,33.125,16.788,0,82.132,131.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.496,0.557,0,0,0,322.661
test1010,c1cc2c(cc1)nnn(c2=O)CSP(OC)([S])OC,"O,O-dimethylS-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl]dithiophosphate(azinphosmethyl)",H12C10N3O3P1S2,[c],0,11,2,0,water,-10,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,125.451,84.866,84.764,81.893,0,31.479,0,0,7.503,32.531,1.199,0,34.225,0,0,10.121,0,0,0,0,0,0,0,0,0,0,0,0,0,2.158,0,12.587,64.676,0,0,44.798,0,342.854
test1011,c1(N(CCCC)CC)c(cc(C(F)(F)F)cc1N(=O)=O)N(=O)=O,"N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline(benefin)",H16C13N3O4F3,[c],0,9,3,0,water,-3.5,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,157.222,63.911,105.937,71.144,0,6.093,0,0,7.363,12.26,0,0,84.503,0,0,0,0,50.86,0,65.356,0,0,0,45.032,0,0,0,0,0,0,0,0,0,0,0,0,0,377.085
test1012,c1c(C(=O)OC)c(CS(=O)(=O)NC(=O)NC2=[N]=C(OC)[CH]C(=N2)OC)ccc1,"a-[(4,6-dimethoxypyrimidin-2-ylcarbamoyl)sulfamoyl]-o-toluicacid(bensulfuron)",H18C16N4O7S1,[c],0,10,5,0,water,-17.2,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,195.6,125.149,117.044,96.724,0,31.678,15.596,0,55.873,98.891,15.207,0,109.639,0,0,34.4,3.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.541,2.824,24.126,0,0,464.607
test1013,c1(=O)[nH]c(C)c(Br)c(=O)n1[C@@H](C)CC,5-Bromo-3-sec-butyl-6-methyl-uracil(bromacil),H13C9N2O2BR1,[c],0,9,3,0,water,-9.7,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,139.328,55.316,86.136,40.404,0,6.315,8.081,0,20.293,26.279,3.683,0,37.618,0,0,23.981,0,0,0,0,0,40.491,0,0,0,26.731,0,0,0,0,0,0,0,0,0,0,0,279.068
test1014,[C@H]12CC=CC[C@H]1C(=O)N(SC(Cl)(Cl)Cl)C2=O,"3a,4,7,7a-tetrahydro-2-[(trichloromethyl)thio]-1H-isoindole-1,3(2H)-dione(captan)",H8C9N1O2S1CL3,[c],0,9,3,0,water,-9,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,94.499,37.761,63.728,44.628,0.049,1.408,0,0,3.588,4.382,1.358,0,40.938,0,0,26.881,0,0,0,0,99.501,0,0,0,61.819,0,0,0,0,0,0,0,22.734,0,0,0,0,296.842
test1015,c12ccccc1cccc2OC(=O)NC,1-naphthylmethylcarbamate(carbaryl),H11C12N1O2,[c],0,4,3,0,water,-9.5,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,129.273,101.17,81.635,120.752,0,4.649,5.975,0,6.95,28.186,4.461,0,34.299,0,0,18.761,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.391
test1016,c12c(OC(=O)NC)cccc1CC(C)(C)O2,"2,3-dihydro-2,2-dimethyl-7-benzofuranylmethylcarbamate(carbofuran)",H15C12N1O3,[c],0,4,3,0,water,-9.6,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,174.992,80.023,112.511,76.5,0,4.668,5.766,0,7.596,28.282,4.472,0,43.669,0,0,21.748,7.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.352
test1017,P(SCSc1ccc(Cl)cc1)(OCC)(OCC)[S],"S-4-chlorophenylthiomethylO,O-diethylphosphorodithioate(carbophenothion)",H16C11O2P1S3CL1,[c],0,11,4,0,water,-6.5,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,175.637,81.189,118.519,84.706,0,0,0,0,0,0,0,0,20.302,0,0,0,0,0,0,0,38.796,0,0,0,24.729,0,0,0,0,1.5,0,14.101,73.367,0.465,0,36.254,0.359,390.791
test1018,[C@@H]12[C@@]3(Cl)C(Cl)(Cl)[C@@](C(=C3Cl)Cl)(Cl)[C@@H]1[C@H]([C@@H](C2)Cl)Cl,"octachloro-4,7-methanohydroindane(chlordane)",H6C10CL8,[c],0,6,2,0,water,-3.4,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,53.325,8.627,35.967,11.284,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.769,0,0,0,168.643,0,0,0,0,0,0,0,0,0,0,0,0,328.72
test1019,c1(Cl)ccc(/C(=C\Cl)/OP(=O)(OCC)OCC)c(Cl)c1,"phosphoricacid[(E)-2-chloro-1-(2,4-dichlorophenyl)vinyl]diethylester(chlorfenvinphos)",H14C12O4P1CL3,[c],0,11,3,0,water,-7.1,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,154.303,82.95,104.136,88.23,0.097,0,0,0,0,0,0,0,42.364,0,0,0.83,0,0,0,0,107.279,0,0,0,68.793,0,0,0,0,1.945,0,30.145,0,0,0,0,0,388.841
test1020,c1(Cl)nc(NC(=O)NS(=O)(=O)c2c(cccc2)C(=O)OCC)nc(OC)c1,ethyl2-(4-chloro-6-methoxypyrimidin-2-ylcarbamoylsulfamoyl)benzoate(chlorimuronethyl),H15C15N4O6S1CL1,[c],0,10,6,0,water,-14,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,170.278,120.395,104.725,105.974,0,27.488,10.668,0,57.304,82.894,7.495,0,96.346,0,0,30.305,4.065,0,0,0,39.483,0,0,0,25.221,0,0,0,0,0,0,0,2.889,1.053,24.549,0,0,456.878
test1021,C(Cl)(Cl)(Cl)N(=O)=O,trichloro(nitro)methane(chloropicrin),C1N1O2CL3,[c],0,9,3,0,water,-1.5,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,0,0.49,0,0,0,3.097,0,0,0.167,8.113,0,0,48.495,0,0,0,0,29.501,0,0,105.722,0,0,0,66.861,0,0,0,0,0,0,0,0,0,0,0,0,157.803
test1022,c1(Cl)c(Cl)nc(OP(OCC)(OCC)[S])c(Cl)c1,"O,O-diethylO-3,5,6-trichloro-2-pyridylphosphorothioate(chlorpyrifos)",H11C9N1O3P1S1CL3,[c],0,11,4,0,water,-5,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,123.566,61.16,83.332,54.317,0,3.643,0,0,6.351,11.81,1.737,0,27.168,0,0,2.224,0,0,0,0,108.122,0,0,0,69.617,0,0,0,0,1.878,0,18.812,35.997,0,0,25.723,0,361.533
test1023,c12c(cccc1)C(=O)N(C2=O)[C@@H](SP(OCC)(OCC)[S])CCl,"S-(RS)-2-chloro-1-phthalimidoethylO,O-diethylphosphorodithioate(dialifor)",H17C14N1O4P1S2CL1,[c],0,11,4,0,water,-5.7,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,187.422,92.297,126.491,100.204,0,0.811,0,0,4.653,6.345,0.785,0,59.322,0,0,25.217,0,0,0,0,37.578,0,0,0,23.192,0,0,0,0,1.419,0,14.197,45.53,0,0,31.28,0,424.38
test1024,C1(=[N]=C(OP([S])(OCC)OCC)[CH]C(=N1)C)C(C)C,diethoxy-[(2-isopropyl-6-methyl-4-pyrimidinyl)oxy]-thioxophosphorane(diazinon),H21C12N2O3P1S1,[c],0,11,2,0,water,-6.5,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,242.436,79.712,163.432,61.347,0,20.856,0,0,14.994,65.499,5.753,0,23.816,0,0,1.574,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672,0,16.477,37.717,0,0,27.031,0,406.21
test1025,c1(OC)c(c(Cl)ccc1Cl)C(=O)O,"3,6-dichloro-2-methoxybenzoicacid(dicamba)",H6C8O3CL2,[c],0,9,1,0,water,-9.9,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,68.112,55.659,37.255,61.101,0,0,0,0,0,0,0,0,47.34,9.236,0,21.878,4.248,0,0,0,70.471,0,0,0,45.103,0,0,0,0,0,0,0,0,0,0,0,0,241.582
test1027,c1(c(N)c(C(F)(F)F)cc(c1N(CC)CC)N(=O)=O)N(=O)=O,"N1,N1-diethyl-2,6-dinitro-4-trifluoromethyl-m-phenylenediamine(dinitramine)",H13C11N4O4F3,[c],0,9,3,0,water,-5.7,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,117.558,56.323,68.52,62.066,0,12.911,11.177,0,10.932,17.219,0,0,82.681,0,0,0,0,49.559,0,61.2,0,0,0,42.07,0,0,0,0,0,0,0,0,0,0,0,0,0,330.673
test1028,c1([C@H](C)CC)c(O)c(cc(c1)N(=O)=O)N(=O)=O,"(RS)-2-sec-butyl-4,6-dinitrophenol(dinoseb)",H12C10N2O5,[c],0,4,3,0,water,-6.2,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,114.09,58.598,72.423,69.497,0,7.997,0,0,5.122,9.646,0,0,111.181,4.735,0,4.699,0,58.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.866
test1029,[C@@H]12[C@]3(Cl)C(=C(Cl)[C@](Cl)([C@@H]1CO[S@@](=O)OC2)C3(Cl)Cl)Cl,"6,7,8,9,10,10-hexachloro-1,5,5a,6,9,9a-hexahydro-6,9-methano-2,4,3-benzodioxathiepine-3-oxide(endosulfanalpha)",H6C9O3S1CL6,[c],0,10,6,0,water,-4.2,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,49.758,10.226,33.527,9.454,0.006,0,0,0,0,0,0,0,50.236,0,0,0,0,0,0,0,192.392,0,0,0,122.584,0,0,0,0,0,0,0,15.75,0,26.553,0,0,318.362
test1030,ClC1(Cl)[C@]2(Cl)[C@@H]3[C@H]4[C@H]5[C@@H]([C@H](C4)[C@@H]3[C@@]1(Cl)C(=C2Cl)Cl)O5,"(1R,4S,4aS,5S,6S,7R,8R,8aR)-1,2,3,4,10,10-hexachloro-1,4,4a,5,6,7,8,8a-octahydro-6,7-epoxy-1,4:5,8-dimethanonaphthalene(endrin)",H8C12O1CL6,[c],0,9,1,0,water,-5.5,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,79.061,26.86,53.414,37.36,0.012,0,0,0,0,0,0,0,17.363,0,0,0.065,0,0,0,0,194.721,0,0,0,123.954,0,0,0,0,0,0,0,0,0,0,0,0,318.005
test1031,C(SP(OCC)(OCC)[S])SP([S])(OCC)OCC,"O,O,O',O'-tetraethylS,S'-methylenebis(phosphorodithioate)(ethion)",H22C9O4P2S4,[c],0,11,2,0,water,-6.1,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,230.808,53.245,155.573,31.295,0,0,0,0,0,0,0,0,30.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.411,0,20.779,110.91,0.299,0,76.521,0.099,427.427
test1033,Cl[C@@]12C(Cl)(Cl)[C@]([C@H]3[C@@H]1C=C[C@@H]3Cl)(Cl)C(=C2Cl)Cl,"1,4,5,6,7,8,8-heptachloro-3a,4,7,7a-tetrahydro-4,7-methanoindene(heptachlor)",H5C10CL7,[c],0,6,2,0,water,-2.6,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,50.466,23.024,34.111,31.113,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.832,0,0,0,147.732,0,0,0,0,0,0,0,0,0,0,0,0,307.323
test1034,C1(C)(C)CC(=CC(=O)C1)C,"3,5,5-trimethyl-2-cyclohexen-1-one(isophorone)",H14C9O1,[c],0,2,4,2,water,-5.2,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,153.041,45.373,103.049,45.973,0,0,0,0,0,0,0,0,25.192,0,0,15.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.606
test1036,P([S])(OC)(S[C@H](CC(=O)OCC)C(=O)OCC)OC,2-(dimethoxyphosphinothioylthio)butanedioicaciddiethylester(malathion),H19C10O6P1S2,[c],0,11,2,0,water,-8.2,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,212.607,59.209,143.346,25.037,0,0,0,0,0,0,0,0,79.32,0,0,30.608,8.742,0,0,0,0,0,0,0,0,0,0,0,0,1.501,0,16.605,52.387,0.003,0,36.025,0,405.024
test1037,N(C)C(=O)O/N=C(\C)/SC,N-methylcarbamicacid[1-(methylthio)ethylideneamino]ester(methomyl),H10C5N2O2S1,[c],0,10,5,0,water,-10.7,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,118.983,44.812,71.727,9.613,0,13.998,8.878,0,12.23,44.232,5.306,0.224,30.241,0,0,15.617,8.913,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.337,0.512,0,0,0,235.371
test1039,[C]1(=[N]=C(N=C(C)N=1)NC(=O)NS(=O)(=O)c1c(cccc1)C(=O)OC)OC,"methyl2-(4-methoxy-6-methyl-1,3,5-triazin-2-ylcarbamoylsulfamoyl)benzoate(metsulfuronmethyl)",H15C14N5O6S1,[c],0,10,5,0,water,-15.5,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,171.144,118.421,105.337,85.303,0,40.645,10.633,0,79.735,127.004,13.802,0,98.979,0,0,31.604,4.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.623,1.048,24.728,0,0,431.811
test1040,c1(N(CCC)CCC)c(cc(S(=O)(=O)C)cc1N(=O)=O)N(=O)=O,"4-mesyl-2,6-dinitro-N,N-dipropylaniline(nitralin)",H19C13N3O6S1,[c],0,10,5,0,water,-8,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,191.7,70.328,129.205,66.253,0,3.49,0,0,6.906,4.138,0,0,132.769,0,0,0,0,52.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.986,1.591,26.997,0,0,401.272
test1041,CC(=O)CON(=O)=O,nitroxyacetone,H5C3N1O4,[c],0,4,3,0,water,-6,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,58.263,19.542,39.28,16.365,0,5.037,0,0,0,0,0,0,86.266,0,0,16.164,0,36.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.108
test1043,P([S])(OCC)(Oc1ccc(cc1)N(=O)=O)OCC,"O,O-diethyl-O-4-nitro-phenylthiophosphate(parathion)",H14C10N1O5P1S1,[c],0,11,2,0,water,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,158.63,78.502,107.062,85.688,0,4.17,0,0,2.714,5.037,0,0,71.341,0,0,1.596,0,29.316,0,0,0,0,0,0,0,0,0,0,0,1.864,0,15.58,38.166,0,0,27.354,0,352.673
test1044,C(=O)(SCCC)N(CC)CCCC,S-propylbutyl(ethyl)thiocarbamate(pebulate),H21C10N1O1S1,[c],0,10,5,0,water,-3.6,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,232.559,53.437,156.66,34.745,0,1.228,0,0,5.969,13.313,0.607,0,17.294,0,0,10.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.624,0.083,0,0,0,325.141
test1045,P([S])(OCC)(SCSCC)OCC,"O,O-diethylS-ethylthiomethylphosphorodithioate(phorate)",H17C7O2P1S3,[c],0,11,2,0,water,-4.4,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,176.206,42.114,118.777,23.538,0,0,0,0,0,0,0,0,11.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547,0,7.956,82.948,0.868,0,42.653,0,314.304
test1046,c1(N(CC2CC2)CCC)c(cc(C(F)(F)F)cc1N(=O)=O)N(=O)=O,"N-cyclopropylmethyl-2,6-dinitro-N-propyl-4-trifluoromethylaniline(profluralin)",H16C14N3O4F3,[c],0,9,3,0,water,-2.5,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,158.34,70.349,106.904,87.196,0,3.599,0,0,6.01,5.386,0,0,86.456,0,0,0,0,52.005,0,65.368,0,0,0,45.014,0,0,0,0,0,0,0,0,0,0,0,0,0,384.112
test1047,C1(=[N]=C(SC)N=C(NC(C)C)[N]1)NC(C)C,"N2,N4-diisopropyl-6-methylthio-1,3,5-triazine-2,4-diamine(prometryn)",H19C10N5S1,[c],0,10,5,0,water,-8.4,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,212.813,66.402,128.368,22.628,0,33.023,15.673,0,80.087,128.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.475,0.563,0,0,0,340.714
test1048,c1cc(Cl)c(Cl)cc1NC(=O)CC,"N-(3,4-dichlorophenyl)propanamide(propanil)",H9C9N1O1CL2,[c],0,9,3,0,water,-7.8,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,100.394,68.511,61.368,79.668,0,5.025,6.643,0,6.45,15.743,2.46,0,17.659,0,0,11.251,0,0,0,0,73.221,0,0,0,46.972,0,0,0,0,0,0,0,0,0,0,0,0,264.811
test1049,c1nn(c2ccccc2)c(=O)c(Cl)c1N,5-amino-4-chloro-2-phenyl-3-(2H)-pyridazinone(pyrazon),H8C10N3O1CL1,[c],0,9,3,0,water,-16.4,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,94.678,88.393,48.039,105.247,0,24.363,16.634,0,14.387,37.607,1.491,0,18.923,0,0,11.995,0,0,0,0,35.027,0,0,0,22.598,0,0,0,0,0,0,0,0,0,0,0,0,261.384
test1050,C1(=[N]=C(NCC)N=C(Cl)[N]1)NCC,"6-chloro-N,N'-diethyl-1,3,5-triazine-2,4-diamine(simazine)",H12C7N5CL1,[c],0,9,2,0,water,-10.2,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,144.663,49.539,82.448,15.673,0,42.513,15.636,0,88.122,167.231,0,0,0,0,0,0,0,0,0,0,39.988,0,0,0,25.457,0,0,0,0,0,0,0,0,0,0,0,0,276.703
test1051,c1(S(=O)(=O)NC(=O)Nc2nc(C)cc(C)n2)ccccc1C(=O)OC,"methyl2-(4,6-dimethylpyrimidin-2-ylcarbamoylsulfamoyl)benzoate(sulfometuron-methyl)",H16C15N4O5S1,[c],0,10,5,0,water,-20.3,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,182.144,124.5,112.549,116.284,0,30.758,10.841,0,55.882,90.966,4.653,0,86.374,0,0,26.543,4.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.574,1.115,24.734,0,0,426.35
test1052,c1(=O)[nH]c(C)c(Cl)c(=O)n1C(C)(C)C,3-t-butyl-5-chloro-6-methyluracil(terbacil),H13C9N2O2CL1,[c],0,9,3,0,water,-11.1,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,135.845,54.22,83.804,37.921,0,6.788,8.103,0,18.348,28.898,4.111,0,33.771,0,0,21.595,0,0,0,0,34.968,0,0,0,22.519,0,0,0,0,0,0,0,0,0,0,0,0,265.593
test1053,C1(=[N]=C(SC)N=C(NCC)[N]1)NC(C)(C)C,"N2-tert-butyl-N4-ethyl-6-methylthio-1,3,5-triazine-2,4-diamine(terbutryn)",H19C10N5S1,[c],0,10,5,0,water,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,209.165,65.548,126.706,20.495,0,32.781,14.854,0,82.464,129.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.476,0.565,0,0,0,335.971
test1054,[N]1=C(C)N=[C](=NC=1NC(=O)NS(=O)(=O)c1ccsc1C(=O)OC)OC,"3-(4-methoxy-6-methyl-1,3,5-triazin-2-ylcarbamoylsulfamoyl)thiophene-2-carboxylicacid(thifensulfuron)",H13C12N5O6S2,[c],0,10,5,0,water,-16.2,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,149.496,101.657,89.907,50.562,0,40.858,11.464,0,78.875,127.334,13.887,0,99.896,0,0,33.258,6.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.376,1.141,25.402,0,0,422.284
test1055,P(=O)(OC)([C@H](C(Cl)(Cl)Cl)O)OC,"dimethyl(RS)-2,2,2-trichloro-1-hydroxyethylphosphonate(trichlorfon)",H8C4O4P1CL3,[c],0,11,3,0,water,-12.7,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,88.503,21.156,52.885,0.296,0,0,0,0,0,0,0,0,51.637,7.189,0,0.859,0,0,0,0,93.42,0,0,0,57.828,0,0,0,0,1.505,0.015,26.638,0,0,0,0,0,256.221
test1056,c1(N(CCC)CCC)c(cc(C(F)(F)F)cc1N(=O)=O)N(=O)=O,"a,a,a-trifluoro-2,6-dinitro-N,N-dipropyl-p-toluidine(trifluralin)",H16C13N3O4F3,[c],0,9,3,0,water,-3.3,abs,78.36,1.3328,0.82,0.35,103.62,0,0,0.1225,158.626,61.671,106.896,68.979,0,3.521,0,0,5.924,4.838,0,0,86.517,0,0,0,0,52.042,0,65.373,0,0,0,45.017,0,0,0,0,0,0,0,0,0,0,0,0,0,375.708
